product_A,product_B,product_C,product_D,product_E,processed_at,cancelled_at,financial_status,person_id,billing_city,billing_state
0,0,1,1,0,2020-03-27 22:25:43 UTC,,paid,w0AtSHzO/w2EdJlTy73bz9cxrvYhd8MGm7zRqEEaopc=,São Paulo,São Paulo
0,0,0,1,0,2020-03-30 15:19:51 UTC,,paid,eZ+G3khZRqMS8Pq/C9nkKtrdeYOT5kbz0Xyojrkbk4o=,Rio de Janeiro,Rio de Janeiro
0,0,2,1,0,2020-03-28 20:46:11 UTC,,paid,JNbQa50G6sc5uTFWAGZHuZhS4PKXsVmKGeBL+Qz/gyM=,São Paulo,São Paulo
0,0,1,2,0,2020-04-09 13:15:29 UTC,,paid,+KYny2C/GFeS2RAerS1Sby0SvDNhXct0TRo0BAVT/i8=,Brejo Santo,Ceará
1,1,0,0,0,2020-07-02 18:40:53 UTC,,paid,nea/1Ff3g1LCp6kl/kg/3VF+c0f2wDRElXcKYQko/Rs=,Sorocaba,São Paulo
0,1,1,1,0,2020-06-08 11:28:38 UTC,,paid,ohvvFAROqiVcCS6SKaFxGBMk5gnsaVnrXxAbenF5I3U=,Belo Horizonte,Minas Gerais
0,0,1,1,0,2020-08-13 13:39:19 UTC,,paid,axJJHD2eXHTQBqGxa4Bl479VMYzFmcmdrXDmR8E/mkM=,Salvador,Bahia
1,1,1,2,0,2020-08-12 17:59:51 UTC,,paid,JKNaEg9g+QA7Iv8QzzykM2wcuW7zWIDWalLhrntl/H4=,São Paulo,São Paulo
1,0,0,0,0,2020-08-12 14:35:53 UTC,,paid,3MlQrfPHHTsjO1IhKebBbIqgxzGhH3VySfoIqZvvy5g=,São Caetano do Sul,São Paulo
1,1,1,1,0,2020-08-11 18:42:10 UTC,,paid,dolnqapTUcN8OcFE3uMmMQ3+QSeVJwBNbpJj7MOk4U8=,Brasília,Distrito Federal
1,1,1,1,0,2020-08-11 12:44:57 UTC,,paid,VqLoLzm8R0yH7cyUmoQ8WFvDPhfS0qsS5FoGovKpibA=,São José,Santa Catarina
0,0,1,0,0,2020-07-15 01:52:53 UTC,2020-07-23 10:02:26 UTC,pending,n+Bg8Acu1tbVgjfV5Y+CJPWYvoinjMUYnCZbvXONN0k=,Carapicuíba,São Paulo
0,0,0,0,1,2020-07-08 21:26:57 UTC,,paid,48CVX9G7ArrYv7jPGuU9GPSNCNYp4JuJh8HWjUz43DQ=,Belém,Pará
0,0,2,0,0,2020-01-16 19:49:02 UTC,,paid,rWaeRKE5bStXmQekancXtoHbTyFPIyCjeiqknYROuLo=,Nova Iguaçu,Rio de Janeiro
1,0,1,1,0,2020-07-24 02:10:20 UTC,,paid,im6GIM3/gWAVn55RrFD2Ixv9Yl8RTQbZ6/wI7ltCImk=,Sorocaba,São Paulo
0,0,1,1,0,2020-07-18 19:11:50 UTC,,paid,Lz9+sg+957HKNoo5i2ptkpXgAo1ilnkqzlbS52sTM4I=,Florianópolis,Santa Catarina
0,0,0,1,0,2020-01-05 19:43:02 UTC,,paid,cp960ynSwuVNy6vZ4nG2eFTzvDQ/rM/gqRfAiZ040Oc=,Rio de Janeiro,Rio de Janeiro
0,0,1,0,0,2020-01-08 12:59:01 UTC,,paid,qXErVWKRZ0c8X8Oa/gNZ4DRkdRtq5NWjxwWX9VdC2IA=,São Paulo,São Paulo
0,0,0,2,0,2020-01-07 11:03:26 UTC,,paid,0fEpnZ8D+Gx7Je9SpP/8ML4b7Vn+FVagUUZYC6UAfpk=,São Paulo,São Paulo
0,0,0,1,0,2020-01-06 20:43:56 UTC,,paid,I9HcKl/Gy6j5hsCbQ+jmc9MKf8i8O7GEu283jJOkCYk=,São Paulo,São Paulo
1,0,0,1,0,2020-08-03 01:01:54 UTC,,paid,cbr8GVnfd+Wt/tPV5RThoe3h8bik5werUA6eowtuCAA=,Chapecó,Santa Catarina
0,1,0,1,0,2020-08-04 15:24:16 UTC,,paid,5apTmqjWRM1uL6yQntmGSCDZsQy0wShYhvaEAy5D33s=,Rio de Janeiro,Rio de Janeiro
1,0,0,1,0,2020-08-05 16:31:23 UTC,,paid,8lP4UmOQeZOSKR0XyOjWCJXxjuilpWcLtDJXNXaWD30=,Campinas,São Paulo
0,0,1,0,0,2020-03-25 19:15:52 UTC,2020-04-02 10:02:12 UTC,pending,gNeZG56rIWJky05qRH3krNZn8iciY0xJaKm0RgSRopw=,Pontal do Paraná,Paraná
1,1,1,0,0,2020-06-30 19:38:36 UTC,,paid,cKqNvwgKHrZBEuI3ugniPJvsXns3hfyjwQbBeCNDv5E=,São Paulo,São Paulo
1,0,0,0,0,2020-06-26 02:00:06 UTC,,paid,r/KKk/UHlPk6dIrD8XYY9GjZbzoHxx65rFmUMIvHAkI=,São Paulo,São Paulo
2,1,0,0,0,2020-06-29 21:50:15 UTC,,paid,akZIFCmq041QiZ/OsKZSb6u5+VKZVMX7SQT8GAego1s=,Rio de Janeiro,Rio de Janeiro
0,0,1,0,0,2020-05-16 23:45:23 UTC,,paid,++mUgFSaz6cFL478KTQajyqfCNs0CewySDFvTz/WQQc=,São Bento,Maranhão
0,0,1,0,0,2020-05-31 17:59:30 UTC,,paid,sCNFzPmC00FPrIyuDHGijoLDPe4asqJgUZSOgJ45egg=,Osasco,São Paulo
0,1,0,0,0,2020-06-01 13:10:27 UTC,,paid,XgiAfcgG5RreuZhXmrywdQq71Krw8ZZZ17yKEENlAAM=,São Paulo,São Paulo
1,0,1,0,0,2020-08-12 18:29:10 UTC,,paid,xTyzr3ZE+3qgQ7l6V6UdGvNqJ7gNjLLGiKlvByZeG0E=,Curitiba,Paraná
0,0,1,1,0,2020-08-13 00:01:11 UTC,,paid,gAF8EvDQqW3r53tYbudTusq7SeYlwfFmhpVLGSpeiIU=,Blumenau,Santa Catarina
0,0,2,0,0,2020-05-23 20:17:41 UTC,,paid,uApMiJfObGiekgZguFJaFCdHH65fNOiEr3pbZTVjG6A=,São Caetano do Sul,São Paulo
0,1,1,0,0,2020-05-23 19:24:34 UTC,,paid,ul2e+lBvSzXLalaAqVO3jwL6XJvW+VaHQCWVjTt8kZA=,São Paulo,São Paulo
0,2,2,1,0,2020-05-23 19:05:23 UTC,,paid,fhtS9aECtjN/JX9H+LoUbn16MX3L48qaGI605DQ1/Pg=,Osasco,São Paulo
0,1,1,1,0,2020-05-27 17:42:07 UTC,,paid,K9imdoMyaY/0xsnDdBl756fbY78f/2AOT7BDB5zT/uw=,Porto Alegre,Rio Grande do Sul
0,1,0,0,0,2020-05-29 14:46:49 UTC,,paid,sM9AVhPlPfjMA2X/LTnQ7bIxFZn6ir0A6yh51IS9ptc=,São Paulo,São Paulo
0,0,1,0,0,2020-08-07 20:48:03 UTC,2020-08-17 10:20:55 UTC,pending,O+UjyyViP/VE/H2yQpswUGFTmAgKdls/O5YgKGlnJpE=,Carapicuíba,São Paulo
1,1,0,0,0,2020-08-08 13:07:40 UTC,2020-08-17 10:23:15 UTC,pending,fEv6gRTXnPMJcmrd4TopoEykpS12csR8J5IQThNVl1w=,Salvador,Bahia
0,0,1,0,0,2020-08-09 18:39:02 UTC,,paid,FdFtA7uHJeE9alGP4nHVu3ss6+UblMPYiWiENEXPAKw=,São Miguel do Anta,Minas Gerais
1,0,1,0,0,2020-08-07 14:24:30 UTC,,paid,jyfOtZdxmD3OnHs8zZt+SUHK693c/9aVKeRDjvFdwOU=,Jundiaí,São Paulo
0,0,4,0,0,2020-02-29 00:00:09 UTC,,paid,iIXjVqsm2ehabnOXGtWuTl8kAvyBwietUEg4SnR9o+w=,Santa Inês,Maranhão
0,1,0,0,0,2020-04-29 19:15:45 UTC,,paid,PlJMceU2KbOS8kbzrU9t0dcUI9NWUSFDf7XwvzB5q1E=,Mogi Mirim,São Paulo
0,0,1,1,0,2020-05-08 17:20:45 UTC,2020-05-18 10:39:13 UTC,pending,obq+nHZFXMwm2mOpW34KZRyFlWT/YQ5KVFmCueIKZhc=,São Paulo,São Paulo
0,1,1,1,0,2020-05-11 00:24:29 UTC,,paid,JLEq5wgg+XRYTu352iY911leykBNh1gqnNGsg+WtMQo=,Sede Nova,Rio Grande do Sul
0,0,1,0,0,2020-05-14 17:00:49 UTC,,paid,nMI4XsoHxdq/d5chLtSH15Jwi0xIa/W9v51kl1w4Vqk=,Ubatuba,São Paulo
0,1,0,0,0,2020-05-13 14:39:39 UTC,,paid,M/uOO157q1mTSSfhPHJMotTEin1ppBwwOnm9zdoneh0=,Aracaju,Sergipe
0,1,1,0,0,2020-06-11 15:21:19 UTC,,paid,93nhTltgOeVdrAN7f7m1TCpbHjvdn3UzHF2GQGP9YDU=,Chapecó,Santa Catarina
0,0,1,0,0,2020-06-06 23:52:54 UTC,,paid,xfQis3DUjOQ97S+WKDAvgYtQNqOF7PqegQ73etaEPqc=,Guariba,São Paulo
1,0,0,1,0,2020-06-10 04:06:28 UTC,,paid,ROyn4eO4VNwfu0ge0RIo5QrcPJK/QDpoyIE3dEv22m0=,Resende,Rio de Janeiro
0,0,1,1,0,2020-03-28 15:04:36 UTC,2020-04-06 10:38:01 UTC,pending,L5rgiYmsfzAcHfuVT+y9dlpx4BDfLtQDVcs0ktrBO30=,Teixeira de Freitas,Bahia
0,0,1,1,0,2020-04-02 20:42:35 UTC,,paid,RdHO+pumKZvV8qL5vXWw+kKaM4U52n+xQ7SJsTpz0H0=,São Paulo,São Paulo
0,0,1,0,0,2020-02-10 14:28:02 UTC,,paid,t+XSqxvretADWo4DbK/9z/oFPRNH9dzVBabG/cBWQBQ=,São Paulo,São Paulo
0,0,1,1,0,2020-02-11 12:03:23 UTC,,paid,U/TMH1fEYG0ECY9HLomiLpwSxRERMSYS3iO1wAoj0b8=,Santa Bárbara D'Oeste,São Paulo
0,0,2,0,0,2020-02-08 18:16:58 UTC,,paid,Pmo2+6ExEU3j6EIdf/Q+zf3mYQ6z4AWPdYP9h2drsHo=,Pelotas,Rio Grande do Sul
0,0,1,0,0,2020-02-11 13:00:05 UTC,,paid,nDoqoo+QptjxiU8riYmEwVj7QzUF2lLhAcgRZ1lZ/w4=,Curitiba,Paraná
0,0,1,1,0,2020-03-08 21:52:26 UTC,,paid,/pa48dfQaSoYc8uzMWyS1KKY9OYeJckSEDcTMGjh/00=,Belo Horizonte,Minas Gerais
0,1,0,0,0,2020-06-21 01:14:20 UTC,,paid,IF8YXFmCXxa773PnCM4TiQ0HG/4AQ0vzuGV0HICAhD8=,Belo Horizonte,Minas Gerais
0,1,1,1,0,2020-05-03 21:08:45 UTC,,paid,VnW17fq9mVTKNrOZ7qVCrsvMKmhqroy3UYpO1MfsKDk=,Joinville,Santa Catarina
0,0,1,1,0,2020-05-05 01:59:18 UTC,,paid,zdZ9xZYLvBKcMdrS+bdT1scIYfr4xn+dQXnndBR5EmE=,Blumenau,Santa Catarina
0,0,1,0,0,2020-02-07 06:05:15 UTC,2020-02-17 10:34:10 UTC,pending,bv4Me24V4/qyRzIXpb7MsbuwFdzThe3V0gDljbHvsX0=,Florianópolis,Santa Catarina
0,0,1,1,0,2020-02-11 15:58:39 UTC,,paid,IKKQ0chauLx/Z7W+df+GgMe3Q6uUISFiKO5t2oam66o=,São José do Rio Preto,São Paulo
0,0,1,0,0,2020-03-14 19:04:38 UTC,,paid,8EyM6vCyw6f+jJh5iy+N3krtUecjQdR3pJuQ+b02mlQ=,Belo Horizonte,Minas Gerais
0,0,1,0,0,2020-03-15 02:28:42 UTC,,paid,jv3b+/B4vk33wu2P3R/3T2OVoYsILniYGDXB6ADcyfQ=,Brasília,Distrito Federal
0,0,1,0,0,2020-03-14 19:26:21 UTC,,paid,Z7Hh6bGEtnORsXgvEydGMqD4I+eCL772RMH1mK66M1Q=,Goiânia,Goiás
0,0,0,1,0,2020-01-10 18:39:34 UTC,,paid,Nuwj0XQPtyZERemyCVAnJKvna663gKn8YK03qxilGOQ=,Belo Horizonte,Minas Gerais
0,0,1,1,0,2020-01-10 01:57:33 UTC,,paid,yttdn99YY58C7xqRXDJUTj0Na3IdNEbj0Bwh8nzJbMw=,Rio de Janeiro,Rio de Janeiro
0,0,1,1,0,2020-01-12 19:55:47 UTC,,paid,AwluLM1Joo60y7xcmrwTZtCusEJf1CXaohEe1cy/Lpk=,São Paulo,São Paulo
0,0,1,0,0,2020-01-09 16:48:15 UTC,,paid,evZDAVBouTXcyxkzBbkDifiPdw1DvmuWE1rSE7UXkQI=,Belo Horizonte,Minas Gerais
0,0,1,0,2,2020-07-08 09:46:05 UTC,,paid,ks+C6m43Xg5bt5qWD3SR+KBOMK1g06FcrHLSIvjeRh0=,Rio Verde,Goiás
0,0,1,1,0,2020-02-04 01:56:58 UTC,,paid,ZNuteM2D+IlDc8Lz08i+aniAC+RgktrYR0zE4Kq7TEg=,Rio de Janeiro,Rio de Janeiro
0,0,1,0,0,2020-02-05 03:20:04 UTC,,paid,a+zdEyfrvn0hT5o1rFl/yZA8qEOSPDD64HzmXLScOAI=,São Paulo,São Paulo
1,1,1,1,0,2020-07-07 18:48:59 UTC,2020-07-15 10:17:09 UTC,pending,wt30gky07JK3M3BAh5FsUmlaEtB7VHHpeBe2+Yl3Kb0=,São Paulo,São Paulo
0,0,0,0,1,2020-07-07 16:50:17 UTC,2020-07-15 10:16:39 UTC,pending,M8ZRKKNoWV3f5LborLYGrfJnwpldCAQULjlBh9aw9dY=,Joinville,Santa Catarina
1,0,0,0,0,2020-06-25 18:37:30 UTC,,paid,Vd+E5Hxyjt05Sz1HE3Qup+LUi3DqIs61qfqu2nB1I+Q=,São Paulo,São Paulo
0,0,1,0,0,2020-06-23 20:11:10 UTC,,paid,Mj/TpQR5Io+Qed26pyP1GET74tw6+TKheKyv7GihDYc=,Vila Velha,Espírito Santo
1,0,0,0,0,2020-08-01 00:44:51 UTC,2020-08-10 10:20:47 UTC,pending,USVRqy5EKakK5HyofKUcoYU530bNdWPU1TBfBUXqOm8=,Vila Pavão,Espírito Santo
1,0,0,0,0,2020-08-01 06:21:54 UTC,2020-08-10 10:21:39 UTC,pending,k9QzjlDZFMwrXs86uuDTl1K0Y7WQf2vSWpOzA91LWxk=,Santa Branca,São Paulo
1,1,0,1,0,2020-08-06 13:48:48 UTC,,paid,sEz5lF2s9uyaxOHa3+Nt6RwyMutVnlQtBM3OfuA6krg=,Porto Alegre,Rio Grande do Sul
0,0,1,1,0,2020-01-31 00:21:59 UTC,,paid,FJEEX5LtDhCOb0U89tf+i4VpntnkncAVTAyUHI6Tzts=,Jaboticabal,São Paulo
0,0,1,1,0,2020-01-31 19:37:47 UTC,,paid,Dmyjl4+ZKw4lJMcJEFtu5SZg5IAFbZVa/2pM2GdFwNo=,Recife,Pernambuco
0,0,1,1,0,2020-01-23 17:33:01 UTC,,paid,3tbVD1th0mEI6JAYTnq4jTKUYpM2Zk6YvRtneq8YGQo=,Corumbá,Mato Grosso do Sul
0,0,1,0,0,2020-02-10 00:39:49 UTC,,paid,BvaK7LNZD1+I5DGL8DiL1vgjmoP6XPHIUrxvnQELCNs=,Curitiba,Paraná
0,0,2,2,0,2020-02-11 12:38:05 UTC,,paid,1HbXHeAigG4WUYx91cfOn88d2yje04TwCYhT5OEMxhY=,São Paulo,São Paulo
0,0,1,0,0,2020-02-19 23:52:33 UTC,,paid,BUC+0KZi6SYbPuomYLedLiVBszL5BHQpX2q/F2XJB7Y=,Ubatuba,São Paulo
0,0,1,1,0,2020-04-01 21:25:55 UTC,,paid,UC9DcmxYE6wGd58TuLWvSfQFc9FSjK+FmDdeDuK3M88=,Poá,São Paulo
0,0,2,0,0,2020-04-01 14:05:36 UTC,,paid,YFrqSlv5dfDE1bYo8sClAvUh8rLRnxcSjkSEM6b5550=,São Caetano do Sul,São Paulo
0,0,1,0,0,2020-07-18 14:18:20 UTC,2020-07-27 10:14:52 UTC,pending,9L6FG/nOcD6uFiKvUtg9IoZxkGMp7Y9zLUuUEk7R+xM=,Petrolina,Pernambuco
0,0,0,2,0,2020-04-15 19:34:15 UTC,,paid,Q6FP2HXO0CjqqXETLp5YTiIjftJ9UddSBJjJ07axIMI=,Baixo Guandu,Espírito Santo
0,0,1,0,0,2020-04-17 13:28:58 UTC,,paid,70T5E2Rk4ZvHqxOoYosBfwffj7FK8wF4sF7xNW4q48o=,Vinhedo,São Paulo
0,1,0,1,0,2020-05-05 20:10:48 UTC,,paid,l0+Dav4Nx8EobI1cICpxh+sZ2b7Whs6vlGS6BeiO0pM=,São Paulo,São Paulo
0,0,1,0,0,2020-05-04 15:15:49 UTC,,paid,QSZyY2K9B2HMh3u54dklvFsbm+fg/A/6+KSTxmqI4To=,Rio de Janeiro,Rio de Janeiro
0,0,1,0,0,2020-05-05 18:56:54 UTC,,paid,0U9lXtghM58Hb5YbUnjyl3LovCblcdDV6Wg6qOSxrRs=,Mairiporã,São Paulo
0,1,1,0,0,2020-05-06 12:47:18 UTC,,paid,ZgpqJEUbIBMabv3oJ7EFvx33sefFKg1v56Xd/DvOoNk=,São Paulo,São Paulo
1,0,0,0,0,2020-06-28 17:09:08 UTC,2020-07-06 10:45:33 UTC,pending,5kEADGcRXshS3gLEroa7NgZ6dg4MA3MYsx6CFID70Dg=,Rio de Janeiro,Rio de Janeiro
1,0,0,0,0,2020-06-26 07:30:56 UTC,2020-07-06 10:36:07 UTC,pending,M85dH2W76uY++7pb49+ETjislUDyenguIAwfcIYIHiw=,Niterói,Rio de Janeiro
1,0,1,0,0,2020-06-24 02:37:17 UTC,,paid,EV0/+K37ij43hVOnxZWiqtnClQln6jfSbIKD8hmSlzY=,Portão,Rio Grande do Sul
0,0,1,1,0,2020-02-19 17:22:20 UTC,,paid,2lnAeaGgnFaZjllfHK3NneWumjzvYr3V3GfofG/lpfA=,São Paulo,São Paulo
0,0,1,1,0,2020-02-19 19:06:33 UTC,,paid,aMnCDDdFYcmHIbbWyjY0CX8+OntfRV5ja4ljpihJjlU=,Rio de Janeiro,Rio de Janeiro
0,0,1,1,0,2020-03-12 19:50:02 UTC,,paid,oW2VqxtFPRhXXgNLXnPr37LCcGQhUG7Kv40xasmQRj8=,São Luís,Maranhão
0,1,1,0,0,2020-05-31 21:03:48 UTC,,paid,uHEtmr/MPMX7Lv/+uefLBPvHFlI44QMpjbGrJxLwiKk=,Contagem,Minas Gerais
1,1,2,1,0,2020-07-22 14:06:04 UTC,2020-07-30 10:03:20 UTC,pending,3iMRREjCwLTkI35LeAjNRLianPNkoumPt1JgwJD03uc=,Fortaleza,Ceará
1,1,1,1,0,2020-07-26 12:25:38 UTC,,paid,Nbk9WPQeK42Giq0gO5zSdmFR79TzQZ2a9Lt7z7zq3Rw=,São Paulo,São Paulo
0,0,1,0,0,2020-07-27 19:40:10 UTC,,paid,teS2JmwwbWuF2z2CH+/t5+JTOxlmt1NakBfXSJcP0Wg=,Brasília,Distrito Federal
1,0,1,1,0,2020-07-28 19:37:34 UTC,,paid,IjlmUUFfeUfY8xkg9KhN7Z8+i8NU9Yrz73DJnWRLieo=,Belo Horizonte,Minas Gerais
0,0,1,1,0,2020-04-11 16:28:41 UTC,,paid,829DD+9vodqOivyj2X57V7ltF8O7rt2qyQVtQqutlGY=,São Caetano do Sul,São Paulo
0,0,2,0,0,2020-04-12 20:59:08 UTC,,paid,lGsXkj03lO4rWygwZR7FevpRHb5PqZY/c+raUlCfy8k=,Ribeirão Preto,São Paulo
0,0,1,0,0,2020-04-14 02:31:13 UTC,,paid,aZYCH6WtlSjJFbTqcXfF1knGhRGk44fajviWJwwRWXI=,Belo Horizonte,Minas Gerais
0,0,1,0,0,2020-03-03 12:38:43 UTC,,paid,KGNaTdsd1em92gcwNhWxTQy/nTdefc46xtTAnl6jKIw=,São Paulo,São Paulo
1,1,0,0,0,2020-06-10 03:00:46 UTC,,paid,ANFGCDUYyeJeIwSXwqnFbb+Q0Q2AkEij1wQZkMSGYEc=,Arapiraca,Alagoas
0,0,1,0,0,2020-06-07 19:58:34 UTC,2020-06-15 10:37:35 UTC,pending,DG2SFCjgsVmCwgAWUZcFvRppijo7zZ9/pO/HIrD+leo=,Pelotas,Rio Grande do Sul
0,1,0,0,0,2020-06-07 00:18:39 UTC,2020-06-15 10:33:52 UTC,pending,JgEeY0mzSm9wYQ/QKYUil7NppopnT0uBYTOhfv4sB6I=,São Carlos,São Paulo
1,1,1,0,0,2020-06-09 14:46:43 UTC,,paid,pIYSs9px9Srezyu0PsFi52DvT3Bd1XcJq2v5qlcBQAY=,Charqueadas,Rio Grande do Sul
0,0,1,1,0,2020-03-27 02:16:35 UTC,,paid,4QL+cEzfIm+37+DUa3X9j5gnZbxU33mp8b1iHVA/yI0=,Quatis,Rio de Janeiro
0,0,1,0,0,2020-01-22 15:43:45 UTC,2020-01-30 10:04:36 UTC,pending,kZ16zROb2IFbTdZfrG0k2X9Ht5yavztsV1sEs8YbJa4=,Vila Velha,Espírito Santo
1,0,0,1,0,2020-08-03 23:53:47 UTC,2020-08-11 10:05:23 UTC,pending,ktxq4mMjDwL6mgu63x593Hp6v8ganTooLi0PDq90+Ro=,Curitiba,Paraná
1,0,0,1,0,2020-08-03 14:19:15 UTC,2020-08-11 10:03:23 UTC,pending,xhDylpnpsuj4s+APTY1z9GTFGEcd1/8PYHxJknu12yY=,São Paulo,São Paulo
0,0,1,1,0,2020-02-13 20:18:27 UTC,,paid,EYSZQquoRSRBMQjDFsKeP31pZE8F6hZVG7JDRJs0NFw=,São José dos Campos,São Paulo
0,0,0,0,1,2020-07-08 22:52:06 UTC,,paid,x/cz3obrEuioLISZ0TX4jbi2fA67Ha5LaV9omJA+eiU=,Goiânia,Goiás
1,1,1,1,0,2020-07-08 17:44:44 UTC,,paid,/CfEMzQdp2KBiw0nXloXgfSwCEj4MP5Mt88YGS53ssc=,Santana de Parnaíba,São Paulo
0,0,1,0,0,2020-04-13 12:35:05 UTC,,paid,7wdncMOxvm/2IWQk53Tp4vU3oaYdTPSlJh7FrPoJlME=,Américo Brasiliense,São Paulo
0,1,1,1,0,2020-05-16 14:55:14 UTC,,paid,mLGpv/ze/t73XJSFq1I4Tqx3OIPWVYa3Fzueu1A1jVA=,Guarulhos,São Paulo
1,0,0,0,0,2020-06-15 14:01:42 UTC,,paid,NFPlJQDud8+Yz4RROQz9jYOSX7e8AdR/HqMS6MX26Yc=,Rio de Janeiro,Rio de Janeiro
0,1,1,1,0,2020-06-14 19:19:38 UTC,,paid,u31Pi3GkZ8KZw1QbafQHRdHk+exl48ttkZxzcl1hbXM=,Botucatu,São Paulo
0,1,0,1,0,2020-06-18 00:35:32 UTC,,paid,Jk86BxiTLQeNyWEDlMjkG+TbLj0suZCnDNVHsD+znEg=,Rio de Janeiro,Rio de Janeiro
1,0,1,0,0,2020-06-20 21:41:57 UTC,,paid,HdBDEhQmMwSfaoDsJD+QtCO+KPs0gRax/T/tXUg7cOs=,São Bernardo do Campo,São Paulo
0,1,1,0,0,2020-05-28 01:03:09 UTC,2020-06-05 10:02:07 UTC,pending,5ah6MqTVp4BMrMlQGgEZG/BEip4E84gDX8TmZrteV4A=,São Paulo,São Paulo
0,1,0,0,0,2020-06-03 14:38:19 UTC,,paid,dxA7TYeNZ51s2UyOv3v75OhTXgz3XWssQGxSjZoIl0w=,Brasília,Distrito Federal
0,1,0,0,0,2020-05-21 23:41:38 UTC,,paid,Vj2r93M4G3JsWgGJ+MHyi/NxWBXFcVKoyEt2O2p/zNw=,Rio de Janeiro,Rio de Janeiro
1,1,0,1,0,2020-08-03 20:48:52 UTC,,paid,Ue0X18id9d7EIQM+3MWkYIl50T58pC08TRW5vYWjWZs=,São Paulo,São Paulo
0,1,0,0,0,2020-08-03 15:50:08 UTC,,paid,CWYSq4RUVfycwxtZn2MQ7T345agtntsXxne4gmSROkU=,São Bernardo do Campo,São Paulo
1,0,0,0,0,2020-08-03 05:07:51 UTC,,paid,HoXm6ThphxiQLoM6kB/GaQtZCX3y7vzWFKZhNc7+36Y=,São Paulo,São Paulo
0,0,1,0,0,2020-01-06 20:21:52 UTC,,paid,QbQTsVLlHtMoUkoY5pG/EYjBogJBfh61HKrDAFWH2CA=,Maceió,Alagoas
1,1,1,1,0,2020-08-12 01:36:44 UTC,2020-08-21 10:03:24 UTC,pending,I6UUvhry/st8zs9NPGCkmNnxZK+2AsfmBkHmMHU6udc=,São Paulo,São Paulo
0,0,1,1,0,2020-04-06 16:30:50 UTC,,paid,6GOKoz5JuX9qvDiXUa+mzKIpEQV82r0Vb68AMWruQ/Q=,Contagem,Minas Gerais
0,2,0,0,0,2020-06-04 13:25:54 UTC,2020-06-12 10:06:09 UTC,pending,BPENMR5UbaHUeImY7lWRPU2p6qAgUamx+OXhIWVoPuY=,São Paulo,São Paulo
1,1,1,1,0,2020-06-09 14:45:05 UTC,,paid,ayWdreOxot6HsSKiaeFh8V1gNLCROC2JhH21dCp3jzc=,Brasília,Distrito Federal
1,0,0,0,0,2020-06-09 22:13:11 UTC,,paid,Xxct4QMCIB1xV50SpXpd2GBw4owSzr8LqPfPv25Ps0Q=,Rio de Janeiro,Rio de Janeiro
1,0,0,0,0,2020-06-09 20:54:33 UTC,,paid,HsKpUPS2efPKQKKb2yrWUfTLMmqok9AiHhN/5dbmPgQ=,Niterói,Rio de Janeiro
1,0,0,0,0,2020-06-09 14:41:10 UTC,,paid,2iLf4Gm92DpJa9am7Y4J9ghHXhXh1AdtbJ3UudRkU5k=,Duque de Caxias,Rio de Janeiro
1,1,1,0,0,2020-06-09 14:54:48 UTC,,paid,A/edxDKoDIrQWW2S83XzCEjhck3KX2SNCisUWdCDrzw=,Brasília,Distrito Federal
1,1,0,0,0,2020-06-09 23:32:09 UTC,,paid,7FXdCNyZ8GgnLnVTKEIwF1lM530EsmY8mSo+V5YI0Nc=,Bauru,São Paulo
0,0,0,3,0,2020-04-25 19:49:48 UTC,2020-05-04 10:19:49 UTC,pending,XERZbIHM4fqBlBJQQEw9f5Wp1TYpkn+edKqlASF+hy8=,São Paulo,São Paulo
0,0,1,0,0,2020-04-24 18:42:57 UTC,2020-05-04 10:15:45 UTC,pending,TpTpbVQZgq63EoMG+MrFDkd9D87JOkj/7cFL8pEEQDI=,Itapecerica da Serra,São Paulo
0,1,0,0,0,2020-04-28 17:56:06 UTC,,paid,KtjxkFqEQbuvL85UZEbVAXLuu/Brs+XvDhrELl098W0=,Lençóis Paulista,São Paulo
0,1,1,1,0,2020-05-29 00:55:18 UTC,2020-06-08 10:17:49 UTC,pending,BPENMR5UbaHUeImY7lWRPU2p6qAgUamx+OXhIWVoPuY=,São Paulo,São Paulo
0,0,1,1,0,2020-02-28 16:07:21 UTC,,paid,MzefA2HIRHCEGyuL49j59Qk8KscBHT7Kj1O5cRYmDI8=,Vera Cruz,Bahia
0,0,1,1,0,2020-03-16 19:25:30 UTC,,paid,s7L/HZHhMtXrqXC8Sou3bmW5NSLWBu+Rd7Jymfqn5K4=,Rio de Janeiro,Rio de Janeiro
0,0,0,1,0,2020-02-27 12:40:20 UTC,,paid,CaJUk+Lq4Jr7T6A4g+PAV5soVACBvVcWB/SMh2QxDhE=,São Bernardo do Campo,São Paulo
0,0,1,0,0,2020-05-14 01:57:15 UTC,2020-05-22 10:02:46 UTC,pending,kjIHC+SLAqDRytD8mcWRTfumO6rMZXNSlIQvh9JvBq8=,Porto Alegre,Rio Grande do Sul
0,1,0,1,0,2020-05-21 12:45:45 UTC,,paid,f8yYwz7tbOUOvuYooqfjEIhSiOQt0WgzTh+seeMxSLM=,São Paulo,São Paulo
0,0,1,1,0,2020-05-20 17:35:31 UTC,,paid,/faAxx7EO5xsqYyQ7Bdt9sB0Sh8Mn24Oi+QOFhNokQ8=,Rio de Janeiro,Rio de Janeiro
0,0,1,0,0,2020-03-06 12:14:45 UTC,,paid,gdiPidxzP0OG0nVqa1iAxSYo0k9jlLiA/C2sg9m+5IU=,São Caetano do Sul,São Paulo
